Date,Day-number,MMM,AA,AAPL,AEP,ALL,AMD,AMGN,APD,ATT,BA,BAC,BMY,CAT,CL,COG,CPB,CTL,DD,DE,ED,EL,FORD,FLS,GD,HAL,IBM,JNJ,K,KO
17-Feb-10,40226.00,80.14,13.6,202.55,33.55,30.69,8.03,57.2,70.18,25.4,61.82,15.66,24.51,57.5,81.2,40.39,33.62,35.1,33.13,56.48,42.86,58.86,11.49,97.34,70.1,31.08,126.33,63.98,52.98,55.33
16-Feb-10,40225.00,80.47,13.74,203.4,33.7,30.52,8.06,56.99,70.41,25.32,61.26,15.16,24.21,57.12,80.62,40.83,33.59,35.14,32.74,53.78,42.95,58.36,11.32,96.32,69.85,31.05,125.23,63.61,52.6,54.82
15-Feb-10,40224.00,79.18,13.28,200.38,32.95,29.53,7.87,56.48,68.53,25.07,59.65,14.45,23.91,56.2,79.66,39.5,33.04,34.57,32.28,53.11,42.22,56.66,11.12,94.36,67.95,30.02,124,62.72,52.34,53.98
12-Feb-10,40221.00,79.18,13.28,200.38,32.95,29.53,7.87,56.48,68.53,25.07,59.65,14.45,23.91,56.2,79.66,39.5,33.04,34.57,32.28,53.11,42.22,56.66,11.12,94.36,67.95,30.02,124,62.72,52.34,53.98
11-Feb-10,40220.00,80.27,13.58,198.67,33.08,29.41,7.84,56.5,68.4,25.19,60.59,14.63,23.89,56.15,80.33,39.04,33.56,35.26,32.55,52.32,43.17,56.87,11.18,94.26,67.8,30.16,123.73,62.91,52.62,54.22
10-Feb-10,40219.00,78.62,13.16,195.12,33.02,28.6,7.64,56.84,68.22,25.12,59.54,14.67,23.92,53.15,79.82,38.32,33.32,35.01,32.38,50.05,42.98,56.06,10.94,92.31,67.64,29.23,122.81,62.73,52.33,53.79
9-Feb-10,40218.00,78.72,13.28,196.19,33.2,28.73,7.54,57.21,67.95,25.26,59.74,14.47,24.25,53.53,80.17,38.38,33.32,34.74,32.88,50.32,43.44,56.25,11.15,92.81,68.04,29.08,123.21,62.76,52.49,54.01
8-Feb-10,40217.00,77.53,13.06,194.12,32.82,28.36,7.42,57.46,68.35,24.98,57.89,14.48,23.96,50.78,79.09,37.66,32.69,34.35,32.19,48.96,42.81,55.67,10.97,91.51,66.35,28.1,121.88,62.37,52.01,52.65
5-Feb-10,40214.00,78.54,13.18,195.46,33.64,28.91,7.35,57.68,68.64,25.24,58.4,15,23.97,51.75,79.26,38.45,32.47,33.81,32.73,49.82,43.18,55.4,10.91,92.11,66.66,28.29,123.52,62.64,52.72,53.09
4-Feb-10,40213.00,79.21,12.91,192.05,33.75,28.69,7.19,57.53,73.69,25.03,59.32,14.75,23.99,51.4,79.67,38.43,32.44,33.63,32.52,49.87,43.02,55.84,11.06,92.17,68.16,28.86,123,62.64,52.41,53.43
3-Feb-10,40212.00,81.5,13.49,199.23,34.7,29.83,7.81,59.07,76.19,25.58,61.46,15.53,24.5,53.39,80.82,40.45,33.32,34.47,33.49,51.84,43.76,56.57,11.64,95.56,70.12,30.36,125.66,63.63,55.19,54.87
2-Feb-10,40211.00,80.43,13.67,195.86,35.06,30.52,7.91,59.23,76.62,25.69,61.94,15.6,24.78,53.55,81.05,40.98,33.66,34.16,33.63,52.45,44.14,56,11.39,96.24,70.03,30.76,125.53,63.99,55.36,55.05
1-Feb-10,40210.00,80.44,13.36,194.73,34.6,29.95,7.98,58.72,76.81,25.38,61.7,15.42,24.38,52.94,79.94,39.94,33.35,34.27,33.66,51.35,43.93,53.8,11.12,94.33,69.43,30.65,124.67,63.09,54.72,54.38
29-Jan-10,40207.00,80.49,12.73,192.06,34.65,29.93,7.46,58.48,75.96,25.36,60.6,15.18,24.36,52.24,80.03,38.27,33.11,34.01,32.61,49.95,43.74,52.52,10.84,90.17,66.85,29.21,122.39,62.86,54.42,54.25
28-Jan-10,40206.00,80.75,12.92,199.29,35.06,29.95,7.88,58.08,77.04,25.54,62.56,15.37,24.1,51.86,79.99,39,33.52,34.11,32.32,51.11,43.72,53.04,11.41,95.19,67.6,29.65,123.75,63.8,54.81,54.18
27-Jan-10,40205.00,82.3,13.3,207.88,35.53,30.28,8.19,57.74,78.86,25.62,61.93,15.19,24.3,53.44,80.39,39.75,33.05,34.5,32.86,52.39,44.05,53.64,11.55,95.94,67.23,30.41,126.33,63.44,55.05,54.51
26-Jan-10,40204.00,81.63,13.54,205.94,35.61,30.28,8.09,56.58,79.58,25.33,57.71,14.77,24.3,55.85,80.38,41.31,32.76,34.77,32.8,53.41,44.08,53.55,11.19,96.11,68.72,30.88,125.75,62.79,54.85,54.14
25-Jan-10,40203.00,81.83,13.39,203.08,35.62,30.35,8.07,55.71,80.26,25.58,57.78,14.98,24.33,55.14,80.47,42.32,32.77,34.77,32.82,53.69,43.62,53.17,11.03,97.89,67.86,31.07,126.12,63.22,54.17,54.35
22-Jan-10,40200.00,81.48,13.4,197.75,35.42,29.98,7.88,56.6,78.07,25.39,57.77,14.9,24.6,54.25,80.71,41.95,32.78,33.99,32.5,53.02,43.51,53.17,10.52,100.02,67.02,31.15,125.5,63.2,54.34,54.24
21-Jan-10,40199.00,82.7,14.25,208.07,36.11,30.83,8.99,56.63,79.86,25.67,59.2,15.47,24.95,56.85,79.07,42.99,32.62,34.43,33.15,55.45,45.61,53.53,11.18,100.62,68.14,32.53,129,63.97,53.44,54.37
20-Jan-10,40198.00,84.72,15.23,211.72,36.52,31.22,8.87,57.2,81.48,25.83,60.2,16.49,25.46,59.76,79.21,43.26,32.87,35.25,34.52,56.11,46.21,49.04,11.51,103.75,69.36,33.27,130.25,65.15,53.87,55.5
19-Jan-10,40197.00,85.12,15.62,215.04,36.44,31.39,9.01,57.55,82.58,26.2,60.65,16.32,25.65,60.93,80.59,43.84,33.05,35.44,34.84,57.66,46.41,49.99,11.75,104.99,70.69,34.6,134.14,65.35,54.5,56.42
18-Jan-10,40196.00,83.37,15.63,205.93,36.01,30.91,8.84,56.25,82.77,25.79,60.82,16.26,25.07,60.12,80,42.99,32.99,35.07,34.01,56.33,45.72,49.76,11.6,104.72,70.61,34.03,131.78,64.56,54.34,56.29
15-Jan-10,40193.00,83.37,15.63,205.93,36.01,30.91,8.84,56.25,82.77,25.79,60.82,16.26,25.07,60.12,80,42.99,32.99,35.07,34.01,56.33,45.72,49.76,11.6,104.72,70.61,34.03,131.78,64.56,54.34,56.29
14-Jan-10,40192.00,83.5,15.81,209.43,36.2,31.64,9,56.16,82.07,26.19,61.56,16.82,25.05,61.98,80.42,43.81,33.65,35.43,34.09,58.35,46.23,49.9,11.76,106.01,71.1,34.31,132.31,65.1,53.85,57.13
13-Jan-10,40191.00,83.78,15.98,210.65,36.06,31.46,9.15,56.53,83.1,26.64,61.16,16.62,24.99,62.33,81.06,43.86,33.82,35.4,34.3,58.29,46.08,49.97,11.68,105.26,71.07,34.05,130.23,64.97,53.72,57.03
12-Jan-10,40190.00,84.05,15.52,207.72,35.62,31.18,8.65,56.03,82.28,26.96,60.43,16.36,24.81,62.24,80.68,43.14,33.32,35.11,34,57.39,45.73,49.56,11.87,105.32,70.3,33.29,130.51,64.56,53.39,56.88
11-Jan-10,40189.00,83.98,17.45,210.11,35.98,31.21,9.14,57.02,83.34,26.97,60.87,16.93,25.08,64.13,81.15,44.29,32.93,35.2,34.26,59.95,45.82,49.78,12.11,108.41,70.73,33.78,129.48,64.22,53.41,56.27
8-Jan-10,40186.00,84.32,17.02,211.98,35.61,31.21,9.43,56.77,81.84,27.1,61.6,16.78,24.82,60.34,81.51,45.46,32.83,34.84,33.94,57.63,45.25,49.31,11.69,107.88,69.44,34.12,130.85,64.21,53.38,55.15
7-Jan-10,40185.00,83.73,16.61,210.58,35.19,31.08,9.47,56.27,81.32,27.3,62.2,16.93,25.24,59.67,83,45.56,33.04,34.94,34.39,56.1,45.11,49.11,11.66,103.57,69.44,32.48,129.55,63.99,53.48,56.19
6-Jan-10,40184.00,83.67,16.97,210.97,34.89,30.92,9.57,56.79,81.79,27.61,59.78,16.39,25.22,59.43,83.33,45.97,33.55,35.28,34.04,55.7,45.27,48.5,11.37,100.8,69.24,32.4,130,64.45,52.96,56.33
5-Jan-10,40183.00,82.5,16.13,214.38,34.54,30.91,9.71,57.22,82.47,28.44,58.02,16.2,25.23,59.25,83.52,46.17,33.93,36.72,33.93,55.85,44.79,48.35,10.96,98.09,69.3,31.65,130.85,63.93,52.95,56.35
4-Jan-10,40182.00,83.02,16.65,214.01,34.94,30.41,9.7,57.72,83.16,28.58,56.18,15.69,25.63,58.55,82.85,46.23,33.87,36.66,34.26,56.06,45.38,48.54,10.28,97.01,69.19,31.25,132.45,64.68,52.83,57.04
1-Jan-10,40179.00,82.67,16.12,210.73,34.79,30.04,9.68,56.57,81.06,28.03,54.13,15.06,25.25,56.99,82.15,43.59,33.8,36.21,33.67,54.09,45.43,48.36,10,94.53,68.17,30.09,130.9,64.41,53.2,57
31-Dec-09,40178.00,82.67,16.12,210.73,34.79,30.04,9.68,56.57,81.06,28.03,54.13,15.06,25.25,56.99,82.15,43.59,33.8,36.21,33.67,54.09,45.43,48.36,10,94.53,68.17,30.09,130.9,64.41,53.2,57
30-Dec-09,40177.00,83.9,16.3,211.64,35.26,30.53,9.72,57.54,82.24,28.32,54.96,15.07,25.61,58.05,82.85,44.31,34.2,36.54,34.05,54.77,46.13,49.17,9.99,95.9,68.7,29.97,132.57,64.91,53.99,57.68
29-Dec-09,40176.00,84.13,16.03,209.1,35.32,30.33,9.75,57.52,82.68,28.34,55.21,15.12,25.85,58.18,82.86,44.55,34.04,36.49,33.88,54.93,46.08,49.42,10.11,96.66,68.55,29.64,131.85,64.94,53.98,57.74
28-Dec-09,40175.00,83.45,16.1,211.61,35.03,30.35,9.83,57.66,82.1,28.33,55.14,15.29,25.95,58.51,82.95,45.59,34.27,36.49,33.7,55.93,45.89,49.29,10.2,97.16,68.57,30.31,132.31,64.94,53.96,57.44
25-Dec-09,40172.00,82.55,16.34,209.04,35.12,30.23,9.91,57.42,81.82,28.1,55.48,15.25,25.76,58.33,83.15,45.73,34.51,36.13,33.42,56.33,45.86,48.79,10.13,97.12,68.34,30.27,130.57,64.7,54,57.44
24-Dec-09,40171.00,82.55,16.34,209.04,35.12,30.23,9.91,57.42,81.82,28.1,55.48,15.25,25.76,58.33,83.15,45.73,34.51,36.13,33.42,56.33,45.86,48.79,10.13,97.12,68.34,30.27,130.57,64.7,54,57.44
23-Dec-09,40170.00,82.19,16,202.1,34.73,30.11,9.67,57.35,81.29,28.04,54.96,15.19,25.7,58.32,83.44,45.39,34.34,36.11,33.06,56.06,45.45,48.34,10.08,96.65,68.2,30.46,130,64.57,53.3,57.29
22-Dec-09,40169.00,81.96,15.79,200.36,34.84,29.61,9.43,57.22,81.02,27.9,55.1,15.33,25.59,57.89,83.24,44.97,33.78,35.91,32.7,56.59,45.58,48.07,9.9,97.35,68.2,30.16,129.93,64.53,52.84,57.27
21-Dec-09,40168.00,81.43,15.73,198.23,35.18,29.37,9.53,56.73,80.26,27.54,54.3,15.28,25.87,57.6,83.23,44.37,33.47,35.53,32.15,55.58,45.72,47.97,9.67,98.45,68.59,30.28,128.65,64.33,52.17,57.18
18-Dec-09,40165.00,80.97,14.58,195.43,35.08,28.82,9.05,55.8,81.31,27.32,53.44,15.03,25.78,57.19,82.62,43.47,33.02,35.09,31.87,54.83,45.37,47.49,9.68,97.3,68.24,29.62,127.91,64.37,52.27,56.92
17-Dec-09,40164.00,80.47,14.5,191.86,34.82,28.31,9.12,54.58,81.17,27.22,54.47,14.86,25.77,57.53,82.88,42.74,33.31,35.15,32.01,54.14,45.41,48.15,9.39,95.51,68.51,30.08,127.4,64.47,52.14,56.98
16-Dec-09,40163.00,81.72,14.9,195.03,35.18,28.72,9.15,55.07,82.64,27.52,55.13,15.28,25.81,58.23,84.62,42.13,34.4,35.75,32.66,54.53,44.95,49.54,9.49,97.95,69.45,29.6,128.71,64.8,52.77,58.42
15-Dec-09,40162.00,82.7,14.68,194.17,35.06,28.41,8.82,55.75,81.93,27.6,55.67,15.19,25.74,58.2,84.5,41.47,34.53,35.96,32.19,53.51,45.03,49.92,9.39,98.66,69.67,29.12,128.49,64.74,53.12,59.06
14-Dec-09,40161.00,81.91,14.82,196.98,35.41,28.63,8.68,56.86,82.42,28.05,56.05,15.63,25.96,58.3,84.49,41.04,34.83,36.43,32.7,53.26,45.26,50.28,9.08,98.05,70.66,28.64,129.93,64.96,53.57,59.04
11-Dec-09,40158.00,81.75,14.61,194.67,35.58,28.63,8.64,56.31,81.75,28.01,55.6,15.63,25.8,57.51,83.92,38.34,34.8,36.82,32.23,52.44,45.18,49.3,9,95.87,69.01,28.11,129.68,64.85,53.7,59.11
10-Dec-09,40157.00,80.68,13.5,196.43,34.92,27.9,8.58,56.2,82.11,27.76,55.01,15.21,25.54,56.94,82.82,37.34,34.84,36.24,31.91,52.4,44.65,48.2,9.05,94.66,68.01,28.17,129.34,64.77,52.99,58.58
9-Dec-09,40156.00,79.74,13.08,197.8,34.64,27.74,8.71,56.08,82.25,27.56,55.47,15.39,25.11,56.18,82.5,36.61,35.04,35.87,31.59,52.64,44.18,47.53,8.86,95.61,67.9,27.46,128.39,64.38,52.8,57.83
8-Dec-09,40155.00,77.11,12.87,189.87,34.33,27.73,8.67,55.93,80.53,27.61,55.66,15.41,24.9,56.38,82,37.11,35.07,36.53,31.63,52.27,44.01,47.84,8.82,95.64,67.82,26.8,126.8,64.25,52.62,57.68
7-Dec-09,40154.00,77.91,13.05,188.95,34.25,28.28,8.52,56.48,81.91,27.97,55.82,15.89,25.28,57.56,82.98,38.5,35.4,36.7,32.4,53.61,44.39,49.07,8.91,98.46,67.88,27.7,127.04,64.37,52.89,57.87
4-Dec-09,40151.00,78.24,12.99,193.32,33.79,28.6,7.86,56.85,82.09,27.6,54.68,16.28,25.14,58.3,85.21,38.04,35.47,36.34,32.34,54.24,44.05,48.81,8.94,99.33,67.54,27.81,127.25,64.36,52.96,57.49
3-Dec-09,40150.00,77.15,13.27,196.48,34.05,28.17,8.03,56.55,82.49,27.52,53.77,15.76,25.16,58.2,85.65,37.68,35.35,36.22,34.83,54.4,44.37,49.33,8.94,99.31,66.78,28.06,127.55,64.16,52.73,57.27
2-Dec-09,40149.00,78.41,13.64,196.23,33.94,28.48,7.3,57.5,84.23,27.35,53.78,15.65,24.77,58.94,86.32,38.69,35.4,36.55,35.38,54,43.93,49.5,9.01,100.42,67.09,28.95,127.21,63.88,53,57.96
1-Dec-09,40148.00,78.63,12.8,196.97,33.04,28.52,7.2,57.08,83.6,27.18,53.72,15.9,24.65,59.68,85.75,39.24,35.56,35.95,35.1,54.05,43.31,48.67,8.88,101.66,67.14,29.35,127.94,63.51,52.97,58.08
30-Nov-09,40147.00,77.44,12.52,199.91,32.19,28.41,7.01,56.35,82.93,26.94,52.41,15.85,25.31,58.39,84.19,38.3,34.97,35.59,34.58,53.51,42.91,46.83,8.89,99.46,65.9,29.36,126.35,62.84,52.58,57.2
27-Nov-09,40144.00,76.75,12.66,200.59,31.55,28.27,6.85,56.5,82.11,26.99,52.45,15.47,25.38,57.45,83.63,38.18,35.16,36.31,34.4,52.36,42.44,46.99,8.73,100.2,67.08,29.09,125.7,62.89,52.97,57.18
26-Nov-09,40143.00,77.91,13,204.19,32.16,29.1,7.11,57.08,83.34,27.08,52.93,15.95,25.65,59.04,84.46,39.58,35.38,36.22,35.15,53.7,42.91,48.22,8.81,103.26,68.13,30.21,127.28,63.3,53.66,58.11
25-Nov-09,40142.00,77.91,13,204.19,32.16,29.1,7.11,57.08,83.34,27.08,52.93,15.95,25.65,59.04,84.46,39.58,35.38,36.22,35.15,53.7,42.91,48.22,8.81,103.26,68.13,30.21,127.28,63.3,53.66,58.11
24-Nov-09,40141.00,77.61,12.92,204.44,32.18,28.99,6.95,56.8,82.59,27.1,51.97,16.1,25.16,58,85.06,38.11,35.4,35.67,34.67,52.29,42.55,48.05,8.81,101.97,67.32,30.46,127.93,63.18,53.91,58.19
23-Nov-09,40140.00,77.73,13.06,205.88,31.86,29.37,7,56.25,82.98,26.78,52.63,16.29,25.05,58.14,84.57,38.26,34.6,35.54,34.76,51.85,42.46,48.29,8.73,102.93,67.52,30.44,128.2,62.69,53.87,58.24
20-Nov-09,40137.00,76.64,13.13,199.92,31.27,29.12,6.95,55.38,82.34,26.02,51.7,16.09,24.46,57.95,83.97,38.22,34.12,35.61,34.51,50.83,41.9,47.86,8.64,101.57,66.47,29.88,126.96,62.31,53.12,57.48
19-Nov-09,40136.00,77.25,13.22,200.51,30.99,28.87,7.05,56.06,82.24,26.11,51.43,16.08,24.03,58.61,84.42,38.8,34.05,34.79,34.6,50.89,41.8,47.61,8.73,102,66.38,30.44,127.54,62.43,52.98,56.88
18-Nov-09,40135.00,77.8,13.76,205.96,31.66,29.21,7.32,56.14,83.81,26.31,52.02,16.35,24.52,59.41,85.87,39.99,33.77,34.65,35.25,51.46,42.13,48.15,8.94,104.27,67.34,31.69,128.15,62.32,53.34,56.58
17-Nov-09,40134.00,78.78,13.76,207,31.96,29.2,6.62,56.28,84.5,26.28,52.53,15.77,24.23,59.88,82.84,40.43,33.58,34.78,35.29,49.15,42.09,49.01,8.98,106.48,67.94,31.75,128.63,62.17,53.4,56.87
16-Nov-09,40133.00,78.02,13.61,206.63,32.12,29.37,6.43,56.14,84.71,26.29,52.48,15.87,24.3,60.4,82.4,40.85,33.48,34.78,34.94,48.91,41.85,48.86,8.71,107.03,68.21,31.72,128.21,62.19,53.39,56.74
13-Nov-09,40130.00,77.32,13.18,204.45,31.62,28.91,6.53,55.41,83.38,26.25,50.68,15.98,23.18,58.78,81.49,39.86,33.18,34.65,34.31,47.58,42.46,46.63,8.41,104.08,67.68,30.71,127.03,61.43,53.37,56.46
12-Nov-09,40129.00,77.21,13.2,201.99,31.39,28.86,6.48,55.22,82.53,26.29,50.28,16.06,23.12,58.57,80.5,39.53,33.12,34.21,33.87,47.41,42.17,46.46,8.2,102.85,66.72,30.3,126.26,61.15,52.96,55.94
11-Nov-09,40128.00,77.96,13.43,203.25,31.7,29.36,5.32,54.78,82.8,26.44,50.68,16.43,23.25,60.06,81.72,40.79,33.03,34.59,34.11,48.01,42.47,46.53,8.33,104.05,66.97,31.42,127.19,60.87,52.74,56.13
10-Nov-09,40127.00,77.99,13.47,202.98,31.72,29.28,5.14,54.1,82.22,26.36,50.32,16.03,23.34,59.96,81.47,41.04,32.72,34.74,33.76,48.35,42.46,46.85,8.24,103.79,66.56,31.47,126.91,61.23,52.82,55.81
9-Nov-09,40126.00,77.2,13.34,201.46,31.61,29.51,5.21,54.91,82.03,26.34,51.35,15.77,23.05,60,81.23,41.35,32.65,34.99,34.61,48.48,42.21,47.14,8.18,104.07,67.31,31.63,126,60.75,52.67,55.48
6-Nov-09,40123.00,75.41,12.89,194.34,31.03,28.93,5.04,54.69,80.15,25.93,49.68,15.05,22.64,57.6,79.87,40.07,32.19,34.54,33.38,47.16,41.53,46.75,7.75,99.43,65.58,31.03,123.49,60.3,52.2,54.49
5-Nov-09,40122.00,75.46,12.89,194.03,31.33,29.05,4.83,54.05,79.51,25.94,49.77,15.13,22.5,57.99,79.6,40.59,32.14,34.27,33.38,48.11,41.55,46.17,7.45,102.41,65.39,30.55,123.1,59.98,52.23,54.4
4-Nov-09,40121.00,74.07,12.51,190.81,30.75,29.62,4.69,52.12,77.65,25.53,48.07,14.7,22.18,56.22,78.33,39.83,31.61,33.18,32.19,46.76,40.95,44.74,7.27,98.38,63.85,30.23,121.29,59.52,51.8,53.49
3-Nov-09,40120.00,74.06,12.66,188.75,30.57,29.74,4.64,52.54,78.59,25.36,48.1,14.8,21.86,56.46,77.55,39.64,31.23,32.77,32.55,47.21,40.88,44.66,7.44,99.25,62.55,30.31,121.16,58.93,51.11,53.12
2-Nov-09,40119.00,74.28,12.48,189.31,30.39,29.64,4.6,52.43,78.3,25.59,48.27,14.63,21.77,55.49,78.7,38.96,31.63,32.74,32.27,46.3,41.18,44.39,7.58,97.28,63.02,29.26,120.56,59.49,51.75,53.72
30-Oct-09,40116.00,73.57,12.42,188.5,30.22,29.57,4.6,53.62,77.13,25.67,47.8,14.58,21.8,55.06,78.63,38.47,31.75,32.46,31.82,45.55,40.68,42.5,7,98.21,62.7,29.21,120.61,59.05,51.54,53.31
29-Oct-09,40115.00,75.48,13,196.35,30.78,30.75,4.93,54.29,80.08,26.23,48.81,15.73,22.2,57.25,78.94,41.1,32.32,32.98,32.97,47.51,41.32,41.14,7.3,103.12,63.65,30.33,122.87,59.86,51.38,54.09
28-Oct-09,40114.00,74.46,11.93,192.4,29.66,29.29,4.85,53.71,77.61,26.08,47.22,15.01,22.16,54.43,77.68,39.84,31.87,32.29,32.09,45.42,41.18,40.03,6.96,99.43,64.3,28.94,121.5,59.57,49.99,53.51
27-Oct-09,40113.00,76,12.81,197.37,30.2,29.87,5.15,54.41,80.72,25.6,47.75,15.45,22.12,56.69,77.85,42.05,32.05,32.62,32.68,46.92,41.34,41.22,7.33,103.53,65.78,30.04,120.65,60.02,50.42,53.46
26-Oct-09,40112.00,76.82,13.28,202.48,30.42,30.34,5.42,54.33,80.22,25.31,48.29,15.4,21.92,57.07,77.42,38.31,31.84,32.7,32.42,48.04,41.33,41.66,7.47,104.09,65.96,29.7,120.11,60.09,50.45,53.23
23-Oct-09,40109.00,77.82,13.73,203.94,30.81,31.5,5.6,56.17,81.14,25.73,49.89,16.22,22.24,57.6,77.72,38.9,31.89,33.12,33.23,48.08,41.81,42,7.63,105.15,66.6,30.21,120.36,60.54,50.2,53.24
22-Oct-09,40108.00,78.79,14.04,205.2,31.29,32.21,5.83,56.85,83.22,26.1,51.07,16.52,22.46,58.74,79.38,39.75,32.31,33.75,34.05,48.38,41.78,42.75,7.76,106.19,67.75,31.41,122.69,60.94,50.64,54.15
21-Oct-09,40107.00,76.33,13.82,204.92,31.01,30.91,5.77,59.4,81.97,25.94,50.63,16.51,22.69,58.4,78.92,40.4,32.45,33.56,33.44,48.1,41.52,42.32,7.78,106.38,66.7,31,120.87,60.31,50.66,54.07
20-Oct-09,40106.00,75.95,13.79,198.76,31.27,31.59,5.98,58.14,83.24,25.99,51.89,17.01,23.04,59.61,79.44,39.64,32.77,33.93,33.87,46.01,41.67,41.91,7.71,106,67.63,30.8,122.82,60.59,50.68,54.07
19-Oct-09,40105.00,76.32,14.07,189.86,31.72,32.02,5.87,60.24,83.79,26,53.45,17.16,22.97,57.85,79.47,39.81,32.96,34.34,34.62,46.04,41.88,41.7,7.57,106.78,68.7,31.05,123.06,61.16,51.01,54.79
16-Oct-09,40102.00,76.02,14.04,188.05,31.43,31.67,5.74,61.32,82.98,25.7,53.19,17.26,22.88,54.57,79.26,39.57,32.62,33.62,34.1,44.04,41.33,41.11,7.42,105.01,67.75,30.4,121.64,60.46,50.48,55.01
15-Oct-09,40101.00,76.77,14.36,190.56,30.96,32.15,6.19,61.83,83.95,25.91,51.76,18.1,23.21,54.77,78.77,39.86,32.54,33.98,34.57,44.05,41.2,39.12,7.66,105.74,67.32,29.85,127.98,60.94,50.18,54.92
14-Oct-09,40100.00,76.57,14.32,191.29,30.5,31.85,6.25,60.57,83.58,25.83,52.51,18.59,22.94,54.51,78.66,39.1,32.29,33.44,34.56,43.75,40.95,38.84,7.66,105.95,66.85,29.19,128.35,60.55,49.58,54.84
13-Oct-09,40099.00,74.65,14.11,190.02,30.46,31.02,6.08,59.27,82.32,25.9,51.9,17.81,22.6,52.74,78.66,38.09,32.41,33.34,33.34,42.65,40.96,38.52,7.62,101.09,65.59,28.47,127.02,61.01,49.58,54.8
12-Oct-09,40098.00,74.88,14.25,190.81,30.83,31.66,6.14,59.51,81.24,25.6,51.66,18.03,22.7,53.05,79.62,37.77,32.62,32.8,33.06,42.61,41.49,38.73,7.62,102.74,65.61,28.97,127.04,62.53,49.68,54.79
9-Oct-09,40095.00,74.73,14.24,190.47,30.71,31.92,5.88,59.42,80.24,25.66,52.69,17.5,22.47,53.64,78.71,36.78,32.35,32.58,32.95,42.97,41.09,39.68,7.12,100.77,66.16,28.22,125.93,61.74,49.82,54.65
8-Oct-09,40094.00,74.53,14.35,189.27,30.55,31.48,5.51,58.89,79.2,25.94,52.3,17.33,22.34,53.09,78.71,37.17,32.39,32.86,32.6,43.12,40.91,39.53,7.18,100.48,65.28,28.8,122.29,60.94,49.74,54.59
7-Oct-09,40093.00,73.14,14.2,190.25,30.72,31.38,5.54,58.54,78.15,26.18,51.79,17.35,22.32,51.9,77.76,35.78,32.28,32.96,31.78,42.63,40.94,38.56,7.13,99.69,65.51,28.02,122.78,60.71,49.37,54.81
6-Oct-09,40092.00,73.93,13.89,190.01,30.79,31.19,5.64,58.86,77.69,27.15,52.29,17,22.46,51.7,77.92,36.12,32.24,33.58,31.89,43.11,40.96,36.92,7.14,100.62,65.92,26.86,121.35,60.29,49.3,54.32
5-Oct-09,40091.00,73.02,13.42,186.02,30.65,31.13,5.54,58.31,76.13,26.76,52.28,16.96,22.2,50.75,76.86,34.95,31.81,33.4,31.36,42.12,40.88,36.69,7.05,99.29,64.77,26.48,119.75,59.82,48.96,53.8
2-Oct-09,40088.00,71.93,12.82,184.9,30.37,30.76,5.31,58.58,75.53,26.52,51.4,16.34,22.26,48.83,76.84,34.23,31.88,32.62,30.54,41.13,40.35,36.34,6.84,95.2,63.08,25.74,119.02,59.73,48.66,53.87
1-Oct-09,40087.00,72.55,12.92,180.86,30.85,30.4,5.39,59,75.4,26.61,52.11,16.21,22.1,49.45,75.82,34.14,32.19,33.48,30.6,41.4,40.76,35.94,6.97,95.96,63.15,26.4,117.9,59.81,48.88,53.12
30-Sep-09,40086.00,73.8,13.12,185.35,30.99,30.62,5.66,60.23,77.58,27.01,54.15,16.92,22.52,51.33,76.28,35.75,32.62,33.6,32.14,42.92,40.94,37.08,7.21,98.54,64.6,27.12,119.61,60.89,49.23,53.7
29-Sep-09,40085.00,73.94,13.31,185.38,31.05,30.94,5.78,60.46,78.11,27.2,54.62,17.16,22.88,51.6,76.55,35.74,32.91,33.78,32.52,43.2,41.29,36.71,7.45,97.85,64.47,27.31,118.81,60.93,49.45,53.31
28-Sep-09,40084.00,75.01,13.43,186.15,31.18,30.92,5.94,60.45,78.56,27.43,53.07,17.22,22.69,52.18,76.38,35.58,32.8,33.6,32.68,42.57,41.41,36.36,7.49,98.78,64.54,27.29,119.33,61.27,49.62,53.13
25-Sep-09,40081.00,73.8,13.08,182.37,30.98,29.13,5.83,60.27,76.7,26.96,51.52,16.6,22.42,51.2,76.5,33.69,32.53,32.95,31.74,43.94,41.07,35.83,7.29,98.82,62.99,26.74,121.08,60.62,49.09,52.97
24-Sep-09,40080.00,74.1,13.51,183.82,31.11,29.15,5.66,60.78,77.31,27.03,51.79,16.98,22.43,51.85,76.38,36.06,32.69,32.69,32.27,44.43,40.99,36.14,7.33,97.51,62.28,26.77,120.94,60.72,49.14,52.34
23-Sep-09,40079.00,74.42,14.14,185.5,31.36,29.76,6.02,60.54,77.56,27.13,52.37,17.5,22.24,53.14,76.36,36.88,32.67,32.57,33.13,45.39,40.97,36.98,7.36,100.27,63.23,27.35,120.82,60.77,49.3,52.58
22-Sep-09,40078.00,74.97,14.26,184.48,31.45,30.22,6.08,60.83,79.31,26.5,53.14,17.61,22.27,54.34,75.66,38.42,32.62,31.29,33.7,46.18,41.17,37.32,7.01,100.86,63.86,28.32,121.61,61.08,48.51,52.85
21-Sep-09,40077.00,74.54,13.94,184.02,31.95,30.29,5.81,62.31,79.49,26.87,52.86,17.25,22.57,52.46,75.7,37.3,32.81,31.46,33.78,44.88,41.35,36.76,6.83,98.18,63.64,27.45,121.57,60.67,48.86,53
